category,city,full,title,text,county,press,link,date
no-cat,Turnu-Severin,,"Primarul din Dârvari a comis-o din nou. A fost reţinut de poliţie pentru instigare la delapidare, fals şi uz de fals","După ce anul trecut a fost protagonistul mai multor infracţiuni, primarul din Dârvari reuşeşte perfomanţa de intra din nou în arestul IPJ Mehedinţi pentru instigare la comiterea mai multor infracţiuni. Poliţiştii l-au reţinut luni, 18 aprilie, pentru 24 de ore.",Mehedinţi,Adevarul,http://adevarul.ro/locale/turnu-severin/primarul-darvari-comis-o-nou-fost-retinut-politie-instigare-delapidare-fals-uz-fals-1_5714d4a05ab6550cb81d3358/index.html,2016-04-18 00:00:00
no-cat,Turnu-Severin,,Cât de bogaţi sunt cei care vor să devină edil la Drobeta Turnu Severin,Candidaţii PMP şi PSD sunt de departe cei mai înstăriţi dintre cei care au anunţat că se vor lupta ca să câştige fotoliul de primar al municipiului Drobeta Turnu Severin.,Mehedinţi,Adevarul,http://adevarul.ro/locale/turnu-severin/cat-bogati-cei-vor-devina-edil-drobeta-turnu-severin-1_571767f75ab6550cb82d6dde/index.html,2016-04-20 00:00:00
no-cat,Giurgiu,,"Rezultate finale Evaluare Naţională 2015 Giurgiu, după contestaţii","Ministerul Educaţiei şi Cercetării Ştiinţifice va publica
rezultatele finale Evaluare Naţională 2015 după contestaţii. Pe site-ul 
edu.ro vor putea fi găsite toate ierarhiile examinării care decide 
admiterea la liceu.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/rezultate-finale-evaluare-nationala-2015-giurgiu-contestatii-1_55900d6c6471c92e06a9b7f2/index.html,2015-06-30 00:00:00
no-cat,Giurgiu,,Subiecte Bacalaureat 2015 Istorie Giurgiu,"Bacalaureat 2015 Istorie. Absolvenţii
 de liceu ai promoţiei 2015, dar şi absolvenţi din promoţiile anterioare
 care nu şi-au obţinut diploma de Bacalaureat, susţin miercuri, 1 iulie,
 proba de Bacalaureat 2015 la Istorie. Subiectele la Istorie Bacalaureat 2015 şi rezolvările subiectelor la Istorie Bacalaureat 2015 vor fi publicate 
pe adevarul.ro, după începerea examenului.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/bacalaureat-2015-istorie-giurgiu-1_5591718ecfbe376e359d8a0c/index.html,2015-07-01 00:00:00
no-cat,Giurgiu,,"Razie a poliţiştilor printre evazionişti, în Bucureşti, Ilfov şi Giurgiu, într-un dosar al cărui prejudiciu este estimat la un milion de euro","Peste 100 de poliţişti din cadrul Direcţiei Generale de Poliţie a Municipiului Bucureşti au descins joi, 3 martie, în mai multe locuinţe din Capitală, dar şi din judeţele Giurgiu şi Ilfov. Acţiunea vizează mai multe persoane bînuite de evaziune fiscală şi delapidare.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/razie-politistilor-printre-evazionisti-bucuresti-ilfov-giurgiu-intr-un-dosar-prejudiciu-estimat-milion-euro-1_56d7d4345ab6550cb8700d1e/index.html,2016-03-03 00:00:00
no-cat,Giurgiu,,"Subiecte Bacalaureat 2015 Matematică M1, M2, M3, M4 Giurgiu","Bacalaureat 2015 Matematică. Absolvenţii de liceu ai promoţiei 2015, dar şi absolvenţi din promoţiile
 anterioare care nu şi-au obţinut diploma de Bacalaureat, susţin 
miercuri, 1 iulie, proba de Bacalaureat 2015 Matematică. Subiectele şi rezolvări ale subiectelor la Bacalaureat 2015 Matematică vor fi publicate pe adevarul.ro după începerea examenului.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/bacalaureat-2015-matematica-giurgiu-1_55916b63cfbe376e359d6782/index.html,2015-07-01 00:00:00
no-cat,Giurgiu,,"Subiecte Bacalaureat 2015 Geografie, Biologie, Chimie, Fizică Giurgiu","Bacalaureat 2015 Geografie, Biologie, Chimie, Fizică. Examenul de Bacalaureat 2015 se încheie astăzi cu probele scrise la Geografie, Biologie, Chimie şi Fizică. Subiectele la Bacalaureat 2015 Geografie, Biologie, Chimie, Fizică vor fi făcute publice după începerea examenului. Rezolvările subiectelor la  Geografie, Biologie, Chimie, Fizică vor putea fi urmărite şi pe adevarul.ro, după ora 12.00.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/bacalaureat-2015-geografie-biologie-chimie-fizica-giurgiu-1_5591801acfbe376e359e43d2/index.html,2015-07-03 00:00:00
no-cat,Giurgiu,,REPARTIZARE LICEU 2015 Giurgiu. Au fost publicate rezultatele de la repartizarea computerizată în licee,"Ministerul Educaţiei a publicat rezultatele repartizării 
computerizate pentru admiterea la liceu 2015, în urma susţinerii 
examenului de Evaluare naţională (capacitate).",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/repartizare-liceu-2015-giurgiu-fost-publicate-rezultatele-repartizarea-computerizata-licee-1_55a50947f5eaafab2c90cf39/index.html,2015-07-14 00:00:00
no-cat,Giurgiu,,"Rezultate Bacalaureat 2015 Giurgiu. Judeţul Giurgiu, ultimul din clasamentul naţional, cu promovabilitate 36,06%","S-au afişat pe edu.ro primele
Rezultate ale Examenului de Bacalaureat 2015. Rezultatele finale ale 
examenului
de BAC 2015 Giurgiu vor fi publicate vineri, 10 iulie. La nivel 
naţional, primele rezultate arată că au luat Bac-ul 66,41% dintre elevi. În Giurgiu, promovabilitatea este de 36,06%.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/rezultate-bacalaureat-2015-giurgiu-1_5599066bf5eaafab2c423df4/index.html,2015-07-07 00:00:00
no-cat,Giurgiu,,"Un pădurar şi trei tineri, arestaţi preventiv după ce au cultivat canabis într-o pădure din Giurgiu","Un pădurar şi trei tineri au fost arestaţi de Tribunalul Călăraşi, după ce au fost reţinuţi de procurorii DIICOT, săptămâna trecută, pentru că aveau o cultură de canabis într-o pădure din Giurgiu, unul dintre aceştia fiind prins în flagrant în timp ce ridica două colete cu 12,3 kg de droguri.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/un-padurar-trei-tineri-arestati-preventiv-cultivat-canabis-intr-o-padure-giurgiu-1_55ad0276f5eaafab2cc09453/index.html,2015-07-20 00:00:00
no-cat,Giurgiu,,"Fost director adjunct al Penitenciarului Giurgiu, judecat. El a luat mită pentru eliberarea unui deţinut","Fostul director adjunct al Penitenciarului Giurgiu, Florin-Marian 
Antonescu, a fost trimis în judecată de procurorii DNA, după ce a luat 
mită 4.000 de euro, pentru a facilita eliberarea condiţionată a unui 
deţinut.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/fost-director-adjunct-penitenciarului-giurgiu-judecat-luat-mita-eliberarea-unui-detinut-1_559d44fbf5eaafab2c5f143e/index.html,2015-07-08 00:00:00
no-cat,Giurgiu,,Rezultate finale Bacalaureat 2015 Giurgiu,"Rezultate finale BAC 2015. Pe data de 10 iulie se afişează 
rezultatele finale la Bacalaureat 2015. Examenul maturităţii a început pe 
29 iunie, cu prima probă, şi s-a terminat pe 3 iulie.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/rezultate-finale-bacalaureat-2015-giurgiu-1_559d117bf5eaafab2c5d5380/index.html,2015-07-10 00:00:00
no-cat,Giurgiu,,"Trafic îngreunat pe DN 5, la ieşirea din ţară pe la Giurgiu-Ruse, din cauza unor lucrări la pod","Circulaţia rutieră pe DN 5 (E 85) se desfăşoară cu dificultate, sâmbătă, la ieşirea din România prin Vama Giurgiu-Ruse, formându-se coloane de maşini pe o distanţă de zece kilometri întrucât se circulă pe o singură bandă pe podul peste Dunăre, unde se fac lucrări de reabilitare.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/trafic-ingreunat-dn-5-iesirea-tara-giurgiu-ruse-cauza-lucrari-pod-1_55bcdf97f5eaafab2c26cda9/index.html,2015-08-01 00:00:00
no-cat,Giurgiu,,"Bloc demolat din greşeală, la Giurgiu: anchetă a Primăriei după ce o firmă care urma să demoleze un bloc dezafectat a dărâmat altul","Primăria Giurgiu a declanşat o anchetă după ce o firmă de construcţii care are contract cu municipalitatea pentru demolarea unui bloc dezafectat a demolat un alt bloc, de asemenea nelocuit, reprezentanţii firmei admiţând că vina pentru acel bloc demolat din greşeală aparţine exclusiv angajaţilor acesteia.",Giurgiu,Adevarul,http://adevarul.ro/locale/giurgiu/bloc-demolat-greseala-giurgiu-ancheta-primariei-firma-urma-demoleze-bloc-dezafectat-demolat-altul-1_55c32b3cf5eaafab2c4d2ce4/index.html,2015-08-06 00:00:00
no-cat,Călăraşi,,"""Şcoala altfel"". Protejarea patromoniului cultural naţional, lecţie de la poliţişti pentru 500 de elevi","În cea de-a treia zi în care elevii nu au avut cursuri, poliţiştii i-au 
invitat la muzeu. „Şcoala altfel” a continuat cu instruiri în cadrul 
proiectului educaţional „Cunoaşte şi protejează patrimoniul cultural 
naţional”, organizat de IPJ Călăraşi şi Fundaţia Collegium XXI.",Călăraşi,Adevarul,http://adevarul.ro/locale/calarasi/Scoala-altfel-protejarea-patromoniului-cultural-national-lectie-politisti-500-elevi-1_571741905ab6550cb82c22ec/index.html,2016-04-20 00:00:00
no-cat,Constanţa,,Principiul afişat de candidaţii la Primăria Constanţa: „Sărac şi cinstit“. Modelul Mazăre a adus DNA-ul în control,"Candidaţii care s-au anunţat pentru Primăria Constanţa se plasează 
singuri în categoria „sărac şi cinstit“. Deşi unii afişează o bunăstare 
certă, ei afirmă oficial că aceasta este doar rezultatul muncii lor de 
zi cu zi. Declaraţiile lor de avere sunt „curate“, deşi la fel a fost şi cea a primarului demisionar Radu Mazăre, cel căruia DNA i-a întrerupt domnia de 15 ani în administraţia publică locală.",Constanţa,Adevarul,http://adevarul.ro/locale/constanta/principiul-afisat-candidatii-primaria-constanta-sarac-cinstit-modelul-mazare-adus-dna-ul-control-1_571771745ab6550cb82daddb/index.html,2016-04-20 00:00:00
no-cat,Călăraşi,,"Primul serial de teatru. ""Mă mut sau nu mă mut? Aceasta e-ntrebarea! se joacă pe 21 aprilie, la sala ""Barbu Ştirbei""","Primul serial de teatru din România continuă cu “Mă mut sau nu mă mut?Aceasta e-ntrebarea!"" 
Teatrul de Comedie vine, din nou, la Călăraşi joi, 21 aprilie, la sala 
“Barbu Ştirbei”.",Călăraşi,Adevarul,http://adevarul.ro/locale/calarasi/primul-serial-teatru-ma-mut-nu-mutu-e-ntrebarea-joaca-21-aprilie-sala-barbu-Stirbei-1_5713c2b95ab6550cb81514f8/index.html,2016-04-18 00:00:00
no-cat,Călăraşi,,"Evaluare. Candidaţii care vor să devină agenţi de poliţie, testaţi psihologic pe 25 şi 26 aprilie","Candidaţii înscrişi la concursurile pentru ocuparea funcţiilor vacante 
din sursă externă, existente la nivelul Inspectoratului de Poliţie 
Judeţean Călăraşi, vor susţine evaluarea psihologică în zilele de 25 şi 
26 aprilie.",Călăraşi,Adevarul,http://adevarul.ro/locale/calarasi/evaluare-candidatii-vor-devina-agenti-politie-testati-psihologic-25-26-aprilie-1_5714bb705ab6550cb81c7067/index.html,2016-04-18 00:00:00
no-cat,Constanţa,,"Ziua şi concertul. Byron, Alternosfera, Ada Milea şi Bobo Burlăcianu cântă în acest weekend la Constanţa","Muzica bună se mută la Constanţa în acest weekend, când publicul asistă 
la o serie de trei concerte excepţionale, ce au loc în cluburile Doors 
şi Phoenix.",Constanţa,Adevarul,http://adevarul.ro/locale/constanta/ziua-concertul-byron-alternosfera-ada-milea-bobo-burlacianu-canta-weekend-constanta-1_5710d6935ab6550cb802f7ed/index.html,2016-04-15 00:00:00
no-cat,Tulcea,,Elevul de la Tulcea cenzurat de un cadru didactic: „Un singur profesor mi-a făcut ameninţări nefondate“,"Andrei Turtori, elevul din clasa a XI-a de la Colegiul Dobrogean Spiru Haret din Tulcea care a fost cenzurat de un profesor, face primele declaraţii, pe pagina personală de Facebook.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/elevul-tulcea-cenzurat-cadru-didactic-un-singur-profesor-mi-a-facut-amenintari-nefondate-1_56e839d55ab6550cb8e17c17/index.html,2016-03-15 00:00:00
no-cat,Tulcea,,"Marian Godină va fi la Tulcea de Ziua Poliţiei. El îşi lansează cartea vineri, 25 martie, la Casa Avramide","Poliţistul Marian Godină vine de Ziua Poliţiei la Tulcea. El îşi va 
lansa cartea „Flash-uri din sens opus“ în ziua de vineri, 25 martie, la 
ora 13, la Casa Avramide.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/marian-godina-tulcea-ziua-politiei-isi-lanseaza-cartea-casa-avramide-1_56efe64e5ab6550cb812af29/index.html,2016-03-21 00:00:00
no-cat,Tulcea,,"Elevul unui liceu de elită, cenzurat de profesori pe Facebook pentru că a criticat sistemul: „Totul e pentru o hârtie cu poza ta spânzurată pe ea“","Andrei Turtoi, elev la prestigiosul Colegiu dobrogean „Spiru Haret“ din Tulcea, a fost obligat de un profesor să şteargă de pe Facebook comentariile sale privind sistemul de învăţământ din România.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/cenzura-colegiul-dobrogean-spiru-haret-elev-fost-obligat-stearga-postare-facebook-vorbea-despre-sistemul-invatamant-1_56e52c585ab6550cb8cbd37d/index.html,2016-03-13 00:00:00
no-cat,Tulcea,,Flotilă de salvare pentru Delta Dunării. ISU Tulcea a primit mijloace de intervenţie de ultimă generaţie,"În dotarea ISU Tulcea au intrat noi ambarcaţiuni destinate acţiunilor de acordare a primului ajutor calificat în Delta Dunării, dar şi şase ambarcaţiuni de salvare în mediul acvatic.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/flotila-salvare-delta-dunarii-isu-tulcea-primit-mijloace-interventie-ultima-generatie-1_56f160095ab6550cb81d6146/index.html,2016-03-22 00:00:00
no-cat,Tulcea,,Legenda monstrului de 675 de kilograme prins în Delta Dunării. Când a fost pescuit morunul din care s-au scos 145 de kilograme de caviar,"Când spui deltă, spui peşte, când spui Sfântu Gheorghe, spui morun. Satul de pescari unde s-au aşezat urmaşii ucrainenilor care au colonizat acest teritoriu virgin a rămas în legendă pentru sturionii care se pescuiau aici în anii ’70–’80.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/legenda-monstrului-675-kilograme-prins-delta-dunarii-fost-pescuit-morunul-s-au-scos-145-kilograme-caviar-1_56f41e835ab6550cb8302364/index.html,2016-03-26 00:00:00
no-cat,Constanţa,,"Fost procuror, pus sub control judiciar de DNA pentru trafic de influenţă","Un fost procuror de la Parchetul de pe lângă Tribunalul Constanţa este 
cercetat penal, sub control judiciar, de către DNA Constanţa, pentru 
trafic de influenţă, fiind acuzat că a cerut unei persoane 5.000 de euro
 ca să intervină într-un dosar.",Constanţa,Adevarul,http://adevarul.ro/locale/constanta/fost-procuror-pus-control-judiciar-dna-trafic-influenta-1_571104325ab6550cb8041fdd/index.html,2016-04-15 00:00:00
no-cat,Tulcea,,"Atenţie, pescari! A început prohibiţia în Complexul Razim-Sinoie şi în lacurile litorale","În Complexul Razim-Sinoie şi în lacurile litorale se instituie măsuri de prohibiţie pentru pescuitul în scop comercial şi recreativ/sportiv al oricăror specii de peşti şi alte vieţuitoare acvatice, pe o durată de 69 de zile, în perioada 01 aprilie – 08 iunie inclusiv, anunţă Administraţia Rezervaţiei Biosferei Delta Dunării.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/atentie-pescari-inceput-prohibitia-complexul-razim-sinoie-lacurile-litorale-1_56ff8f175ab6550cb87df334/index.html,2016-04-02 00:00:00
no-cat,Tulcea,,"Imagini inedite cu farul vechi din Sfântu Gheorghe, fotografiat de militarii nemţi în timpul Primului Război Mondial","O fotografie inedită, care datează din timpul Primului Război Mondial, ne arată vechiul far din Sfântu Gheorghe, ce a dispărut apoi într-un incendiu.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/imagini-inedite-farul-vechi-sfantu-gheorghe-fotografiat-militarii-nemti-timpul-primului-razboi-mondial-1_5703925a5ab6550cb89ce8c3/index.html,2016-04-06 00:00:00
no-cat,Târgovişte,,"Candidatul cu maşini de lux, case şi terenuri, din comuna Butimanu","Aşchia nu sare departe de trunchi.  Zicala se aplică perfect în familia Dragnea, din comuna dâmboviţeană Butimanu. După ce a condus timp de trei mandate primăria, Marin Dragnea este gata să lase destinele administraţiei locale pe mâinile fiului său, Gabriel Cezar Dragnea. Gabriel va candida din partea PNL.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/candidatul-masini-lux-case-terenuri-comuna-butimanu-1_5717658b5ab6550cb82d5dd0/index.html,2016-04-20 00:00:00
no-cat,Tulcea,,"Pescuitul la scrumbie, permis până la 27 aprilie. În Rezervaţia Delta Dunării, un pescar poate folosi doar două setci","În perimetrul Rezervaţiei Biosferei Delta Dunării se admite pescuitul în scop familial al scrumbiei folosind maximum două setci în perioada 18 aprilie – 27 aprilie inclusiv, în zonele aprobate prin Hotărârea de Guvern nr. 763/2015 pentru aprobarea Planului de Management şi a Regulamentului Rezervaţiei Biosferei ""Delta Dunării"".",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/pescuitul-scrumbie-permis-27-aprilie-In-rezervatia-delta-dunarii-pescar-folosi-doar-doua-setci-1_5715f1f85ab6550cb8236550/index.html,2016-04-19 00:00:00
no-cat,Târgovişte,,"VIDEO Protestul minerilor. Localnicii le sărută picioarele pline de băşici. Ortacii dorm pe unde apucă şi vor, neapărat, să discute cu Cioloş în faţa Guvernului","„Nu ne vom opri decât la Guvern“, este dorinţa zecilor de ortaci plecaţi de şapte zile de acasă, din Rovinari. Minerii şi energeticienii Complexului Energetic Oltenia (CEO) îşi continuă drumul Bucureşti, în încercarea lor de a atrage atenţia guvernanţilor asupra situaţiei dificile în care se află compania energetică. Dacă la început au plecat aproximativ 60 de persoane din Gorj, în Dâmboviţa numărul lor a crescut la 110.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/video-protestul-minerilor-localnicii-saruta-picioarele-pline-basici-ortacii-dorm-apuca-vor-neaparat-discute-ciolos-fata-guvernului-1_57134c235ab6550cb811d982/index.html,2016-04-17 00:00:00
no-cat,Târgovişte,,"Olimpiada Naţională de Limba şi Literatura Română pentru licee, săptămâna aceasta, la Târgovişte","Aproximativ 200 de elevi din toată ţara vin săptămâna viitoare, la Târgovişte, la Olimpiada Naţională de Limba şi Literatura Română pentru licee. Evenimentul va fi mai mult decât o olimpiadă, fiind un adevărat eveniment cultural ce va include o Seară medievală sau concerte organizate în colaborare cu Centrul Cultural Dâmboviţa şi Arhiepiscopia.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/olimpiada-nationala-limba-literatura-romana-licee-saptamana-aceasta-targoviste-1_5714692d5ab6550cb81969e1/index.html,2016-04-18 00:00:00
no-cat,Târgovişte,,VIDEO Cai chinuiţi de proprietari pentru a-i impresiona pe clienţi. „L-am pus puţin la căruţă să tragă pentru ca oamenii să vadă cum este“,"Demonstraţii ilegale de ""forţă"", cu cai legaţi care sunt obligaţi să tragă la căruţe înfrânate pentru a impresiona cumpărătorii. Un bărbat din Găeşti este în atenţia autorităţilor după ce a fost surprins la un târg ilegal de vânzare a cailor, chinuindu-şi animalul pentru a impresiona asistenţa.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/video-cai-chinuiti-proprietari-a-i-impresiona-clienti-l-am-pus-putin-caruta-traga-oamenii-vada-este-1_5714d95e5ab6550cb81d5853/index.html,2016-04-18 00:00:00
no-cat,Brăila,,"Ce averi au principalii candidaţi la funcţia de primar al Brăilei. 
PSD-istul Dragomir şi PNL-istul Boboc stau bine la capitolul terenuri şi
 case","Deşi nu afişează averi foarte mari, principalii candidaţi la fotoliul de
 primar al Brăilei nu se pot plânge că sunt săraci. Atât actualul 
deputat Marian Dragomir, PSD, cât şi actualul senator Cătălin Boboc, 
PNL, au trecut în declaraţiile de avere, completate la mijlocul anului 
trecut, mai multe terenuri, câte un apartament şi o casă sau două, şi 
câte un autoturism, toate acestea deţinute împreună cu soţiile.",Brăila,Adevarul,http://adevarul.ro/locale/braila/ce-averi-principalii-candidati-functia-primar-brailei-psd-istul-dragomir-pnl-istul-boboc-stau-capitolul-terenuri-si-case-1_57174b075ab6550cb82c7678/index.html,2016-04-20 00:00:00
no-cat,Slobozia,,"După 20 de ani, „Scala din Milano” de la Slobozia se deschide pe propria răspundere a Consiliului Judeţean Ialomiţa","Sala de spectacole a Consiliului Judeţean Ialomiţa se deschide oficial săptămâna viitoare, după 20 de ani în care s-a lucrat la reabilitarea ei. Botezată „Scala din Milano” datorită scenei cu geometrie variabilă, similară celebrei săli din Italia, ea va funcţiona însă provizoriu, pe propria răspundere a  oficialilor CJI, întrucât nu are avize de securitate la incendiu.",Ialomiţa,Adevarul,http://adevarul.ro/locale/slobozia/dupa-20-ani-scala-milano-slobozia-deschide-propria-raspundere-consiliului-judetean-ialomita-1_571718e05ab6550cb82a9fcc/index.html,2016-04-20 00:00:00
no-cat,Târgovişte,,"Avocată din Baroul Dâmboviţa, condamnată la 3 ani de închisoare cu suspendare pentru trafic de influenţă","O avocată din cadrul Baroului Dâmboviţa a fost condamnată, pe fond, la o pedeapsă de trei ani de închisoare cu suspendare într-un dosar în care este acuzată că a pretins şi primit bani pentru a determina un judecător să pronunţe o anumită soluţie într-un dosar.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/avocata-baroul-dambovita-condamnata-3-ani-inchisoare-suspendare-mita-1_5715b03e5ab6550cb8219bd2/index.html,2016-04-19 00:00:00
no-cat,Târgovişte,,De ce nu sunt bune sucurile naturale de fructe sau renumitele băuturi „smoothie” pentru copii şi când devin nocive aceste băuturi,"Pe lângă prăjituri, torturi sau bomboane, zahărul se găseşte în mod natural, şi în cantităţi destul de mari, în fructe. Cercetătorii britanici au descoperit, în urmă unui studiu, că sucurile naturale şi băuturile smoothie, de exemplu, nu sunt chiar sănătoase pentru copii, tocmai din cauza concentraţiei mari de zahăr pe care o au fructele folosite la prepararea acestor băuturi.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/de-nu-bune-sucurile-naturale-fructe-renumitele-bauturi-smoothie-copii-devin-nocive-bauturi-1_571396505ab6550cb813cab7/index.html,2016-04-18 00:00:00
no-cat,Târgovişte,,Amenzi de peste 60.000 de lei pentru munca la negru în Dâmboviţa,"Inspectorii de muncă dâmboviţeni au efectuat 95 de controale la angajatori în cursul lunii martie, soldate cu amenzi de 112.000 de lei.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/amenzi-60000-lei-munca-negru-dambovita-1_571468ca5ab6550cb819666f/index.html,2016-04-18 00:00:00
no-cat,Târgovişte,,Baschet. CSM Târgovişte a câştigat Turneul de Liga 1,"CS Municipal Târgovişte este câştigătoarea Turneului de Liga 1 la baschet feminin care s-a desfăşurat în Sala Polivalentă din municipiul nostru de vineri şi până luni. Echipa noastră a câştigat toate cele 3 partide pe care le-a avut de disputat, împotriva echipelor satelit din Sfântu Gheorghe, Alba Iulia şi Cluj Napoca.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/baschet-csm-targoviste-castigat-turneul-liga-1-1_5715b0e35ab6550cb8219f0a/index.html,2016-04-19 00:00:00
no-cat,Târgovişte,,Lactate Natura Târgovişte vrea să revină pe profit în 2016,"Producătorul de lapte şi brânză Lactate Natura Târgovişte (simbol bursier INBO), listat pe sistemul alternativ al bursei, şi-a bugetat pentru acest an o creştere de 35% a afacerilor până la 30 mil. lei, estimând că va reveni pe profit.",Dâmboviţa,Adevarul,http://adevarul.ro/locale/targoviste/lactate-natura-targoviste-vrea-revina-profit-2016-1_5715b1545ab6550cb821a0f6/index.html,2016-04-19 00:00:00
no-cat,Brăila,,Cât de periculoasă este apneea în somn şi cum poate fi diagnosticată şi tratată această boală,"Un somn odihnitor este esenţial pentru o viaţă sănătoasă. Mai mulţi 
factori, care ţin atât de cauze medicale cât şi de stilul de viaţă, pot 
contribui la tulburări ale somnului ce duc la înrăutăţirea stării de 
sănătate.",Brăila,Adevarul,http://adevarul.ro/locale/braila/cat-periculoasa-apneea-somn-diagnosticata-tratata-boala-1_570e30a55ab6550cb8f11cb2/index.html,2016-04-14 00:00:00
no-cat,Brăila,,"Festivalul Florilor de Primăvară şi Târgul Pascal, două evenimente 
găzduite concomitent, săptămâna viitoare, de Sala Polivalentă din 
Brăila","În Sala Polivalentă din municipiul Brăila şi pe platoul din faţa 
acesteia se vor derula, în perioada 21 – 26 aprilie, două evenimente 
dedicate primăverii şi perioadei sărbătorilor pascale. Este vorba despre
 Festivalul Florilor şi Târgul Pascal.",Brăila,Adevarul,http://adevarul.ro/locale/braila/festivalul-florilor-primavara-targul-pascal-doua-evenimente-gazduite-concomitent-saptamana-viitoare-sala-polivalenta-braila-1_570f52b35ab6550cb8f88fb2/index.html,2016-04-14 00:00:00
no-cat,Brăila,,"FOTO Consiliul Judeţean Brăila se lansează în activităţi comerciale: 
deschide primul magazin din municipiu cu suveniruri legate de specificul
 local","Consiliul Judeţean Brăila s-a reprofilat pe vânzarea de suveniruri cu
 imagini de pe plan local. Pe fondul lipsei de pe piaţa locală a unui 
magazin specializat cu astfel de produse, CJ a luat problema în 
propriile mâini, a închiriat un spaţiu comercial, cu 4 euro per metru 
pătrat, şi se pregăteşte de marea deschidere, de pe 20 aprilie.",Brăila,Adevarul,http://adevarul.ro/locale/braila/foto-consiliul-judetean-braila-lanseaza-activitati-comerciale-deschide-magazin-municipiu-suveniruri-legate-specificul-local-1_570f598f5ab6550cb8f8d050/index.html,2016-04-14 00:00:00
no-cat,Tulcea,,"Ioan Ficior, condamnat la 20 de ani închisoare. Torţionarul chefuia cu colegii şi întreţinea relaţii intime cu soţia locţiitorului","Pe lângă faptul că a instaurat un regim de teroare în coloniile de muncă unde a lucrat, Ioan Ficior obişnuia să ducă o viaţă plină de chefuri şi să aibă relaţii sexuale cu soţia unui subaltern.",Tulcea,Adevarul,http://adevarul.ro/locale/tulcea/ioan-ficior-condamnat-20-ani-inchisoare-tortionarul-chefuia-colegii-intretinea-relatii-intime-sotia-loctiitorului-1_56fbd74d5ab6550cb864bb0b/index.html,2016-03-30 00:00:00
no-cat,Brăila,,Avalanşă de solicitări la Primăria Brăila pentru terase unde să se poată fuma,"Intrarea în vigoare a legii antifumat a determinat numeroşi patroni de 
baruri sau restaurante din Brăila să solicite la Primărie deschiderea 
unor terase de vară pe trotuarele din faţa propriului spaţiu comercial. 
Numărul mare de cereri face destul de greoaie procedura de evaluare prin
 care trebuie să treacă spaţiile respective înainte de a se acorda 
autorizaţia, a anunţat primarul Aurel Simionescu.",Brăila,Adevarul,http://adevarul.ro/locale/braila/avalansa-solicitari-primaria-braila-terase-poata-fuma-1_5710a9425ab6550cb801aba1/index.html,2016-04-15 00:00:00
no-cat,Brăila,,Munca la negru rămâne o problemă greu de rezolvat la Brăila. Amenzi de 140.000 lei aplicate de ITM în luna martie,"Odată cu sosirea primăverii, la Brăila au crescut cazurile de muncă 
la negru depistate de inspectorii Inspectoratului Teritorial de Muncă. 
Astfel, dacă în ianuarie şi februarie cuantumul total al amenzilor 
aplicate pentru muncă fără forme legale s-a ridicat la 100.000 lei, în 
martie numărul şi valoarea sanc]iunilor au crescut spectaculos, ajungând
 la 140.000 lei.",Brăila,Adevarul,http://adevarul.ro/locale/braila/munca-negru-ramane-problema-greu-rezolvat-braila-amenzi-140000-lei-aplicate-itm-luna-martie-1_5710b8315ab6550cb8021aa8/index.html,2016-04-15 00:00:00
