category,city,title,text,county,date,link,press
,,"Mari actori, de vorbă cu buzoienii. Este una dintre surprizele pregătite de Teatrul ”G. Ciprian”, la ceas aniversar","Ziua porţilor deschise, lansare de carte, expoziţie foto şi spectacole de teatru. Aşa va marca Teatrul „George Ciprian” aniversarea a 20 de ani de la primul spectacol, „Omul cu mârţoaga”. Mircea Diaconu, Diana Lupescu şi Sebastian Papaiani sunt câţiva dintre protagoniştii acelui spectacol, care şi-au anunţat vineri prezenţa la Buzău. Manifestările vor continua şi duminică, atunci când sunt pregătite alte surprize pentru buzoieni.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/mari-actori-vorba-buzoienii-surprizele-pregatite-teatrul-g-ciprian-ceas-aniversar-1_570601fb5ab6550cb8b87058/index.html,Adevarul
,,"Primarul din Bălăceanu, Aurel Tulin, este acuzat că le taie ajutorul social celor care sunt împotriva sa","Se înmulţesc acuzaţiile de abuz la adresa primarului PSD din Bălăceanu, Aurel Tulin. Trei săteni spun că le-a fost suspendat pe nedrept ajutorul social acordat lunar de primărie. Li s-a spus că din cauza orelor nerespectate de muncă în folosul comunităţii însă adevăratul motiv, spun ei, este altul: se răzbună pe cei care nu vor să îl susţină la viitoarele alegeri. Tulin neagă acuzaţiile şi spune că sistarea ajutoarelor este justificată.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/primarul-balaceanu-aurel-tulin-acuzat-taie-ajutorul-social-celor-sa-1_5706386e5ab6550cb8ba8e0e/index.html,Adevarul
,,"Gloria Buzău, amendată de FRF cu 10 mii de lei după incidentul de la finalul meciului cu Brăila","Comisia de Disciplină şi Etică a Federaţiei Române de Fotbal a analizat la începutul acestei săptămâni evenimentele petrecute la finalul partidei Gloria Buzău - Dacia Unirea Brăila, desfăşurată pe 26 martie, şi a amendat clubul din Crâng cu 10.000 de lei. La finalul acelui joc, Alin Pânzaru, antrenorul echipei brăilene a fost scuipat şi agresat verbal de mai mulţi reprezentanţi ai clubului buzoian.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/gloria-buzau-amendata-frf-10-mii-lei-incidentul-finalul-meciului-braila-1_570605d75ab6550cb8b8a99b/index.html,Adevarul
,,"Judecătorul Aurel Puşcă, ales preşedinte al Biroului Electoral de Circumscripţie Buzău","Judecătorul Aurel Puşcă, vicepreşedintele Tribunalului Buzău, a fost ales, prin tragele la sorţi în şedinţă publică, preşedinte al Biroului Electoral de Circumscripţie Buzău, pentru alegerile locale din luna iunie. În funcţia de locţiitor al preşedintelui BEJ Buzău a fost desemnată, tot prin tragere la sorţi, judecătoarea Filofteia Muşetescu, judecător la secţia a doua civilă a Tribunalului Buzău.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/judecatorul-aurel-pusca-ales-presedinte-biroului-electoral-circumscriptie-buzau-1_5706599b5ab6550cb8bb672b/index.html,Adevarul
,,"Din cauza lucrărilor de asfaltare, circulaţia pe podul de la Drăgaică va fi restricţionată în weekend","În weekend, traficul rutier pe podul de la Drăgaică va fi restricţionat. Lucrările de refacere integrală a covorului asfaltic încep vineri dimineaţă iar drumarii vor continua sâmbătă, chiar şi duminică, dacă va fi nevoie, astfel încât lucrarea să fie terminată înaintea precipitaţiilor care se anunţă pentru zilele următoare.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/din-cauza-lucrarilor-asfaltare-circulatia-podul-dragaica-restrictionata-weekend-1_57066f515ab6550cb8bbe404/index.html,Adevarul
,,"Primăria Buzău rămâne fără pensionarii din conducere. Ene, Nedelcu şi Chiculescu sunt pe lista celor care vor renunţa la funcţii","După plecarea lui Constantin Boşcodeală, se primeneşte Palatul Comunal. Un număr de 11 functionari care au fost alături de edil în ultimele două decenii vor ieşi la pensie. Unii dintre ei au depăşit mai demult vârsta pensionării însă au fost păstraţi pe posturi pentru că aveau experienţă, după cum a explicat unul dintre viceprimari.",Buzău,04-07-16,http://adevarul.ro/locale/buzau/primaria-buzau-ramane-pensionarii-conducere-ene-nedelcu-chiculescu-lista-celor-vor-renunta-functii-1_570640ee5ab6550cb8bac046/index.html,Adevarul
,,Peste 600 de străini au drept de şedere pe teritoriul judeţului Buzău. Moldovenii şi chinezii sunt printre cei mai numeroşi,"Un număr de 633 de cetăţeni străini cu drept de şedere legală în ţara noastră au fost înregistraţi în primul trimestru al acestui an de Biroul pentru Imigrări al judeţului Buzău. Cei mai mulţi provin din ţări extracomunitare, precum Moldova şi China.",Buzău,04-08-16,http://adevarul.ro/locale/buzau/peste-600-straini-sedere-teritoriul-judetului-buzau-moldovenii-chinezii-printre-cei-mai-numerosi-1_5707aa5f5ab6550cb8c2efe1/index.html,Adevarul
,,"VIDEO Cuplu de pensionari, atacat de câini de luptă într-un parc din Buzău. Bărbatului i-a fost sfâşiată mâna dreaptă","O plimbare prin parc, încheiată la spital. Un cuplu de pensionari a fost atacat joi de câini de luptă, în timp ce se odihneau pe o bancă dintr-un important parc din Buzău. Bărbatul s-a ales cu multiple răni la braţul drept si a ajuns la urgenţe. Poliţia îl caută acum pe stăpânul câinelui.",Buzău,04-08-16,http://adevarul.ro/locale/buzau/cuplu-pensionari-atacat-caini-lupta-intr-un-parc-buzau-barbatului-i-a-fost-sfasiata-mana-dreapta-1_57075b435ab6550cb8c0bf5e/index.html,Adevarul
,,Poliţiştii buzoieni au descoperit 16 tone de îngrăşăminte chimice depozitate ilegal,"O societate comercială din judeţul Buzău s-a ales cu dosar penal din partea poliţiştilor de la Arme, Explozivi, Substanţe Periculoase, pentru că depozita incorect sacii cu îngrăşământ chimic. Exista riscul contaminării solului, au motivat oamenii legii.",Buzău,04-08-16,http://adevarul.ro/locale/buzau/politistii-buzoieni-descoperit-16-tone-ingrasaminte-chimice-depozitate-ilegal-1_570790b45ab6550cb8c24237/index.html,Adevarul
,,"Povestea completă a muzeului de artă în aer liber dintre dealurile Buzăului, unicat în România",În perioada 1970-1986 s-a desfăşurat în localitatea buzoiană Măgura una dintre cele mai impresionante mişcări artistice din România comunistă. 256 de sculpturi în piatră au fost amplasate în mijlocul naturii formând un decor fără echivalent pe cuprinsul ţării. Pot fi văzute şi azi.,Buzău,04-09-16,http://adevarul.ro/locale/buzau/povestea-completa-muzeului-arta-aer-liber-dealurile-buzaului-unicat-romania-1_5708e9005ab6550cb8ca9522/index.html,Adevarul
,,VIDEO Un copil dintr-o comună buzoiană a fost ucis de propriul tată cu mai multe lovituri de cuţit. Criminalul s-a sinucis,"O dramă s-a produs sâmbătă în comuna buzoiană CA Rosetti, satul Lunca. Într-un moment de furie, un bărbat şi-a omorât copilul de 8 ani, cu mai multe lovituri de cuţit. Criminalul a fugit de la locul faptei şi ore întregi a fost căutat de poliţişti. A fost găsit câteva ore mai târziu spânzurat într-o pădure.",Buzău,04-09-16,http://adevarul.ro/locale/buzau/un-copil-dintr-o-comuna-buzoiana-fost-omorat-tatal-mai-multe-lovituri-cutit-1_570902da5ab6550cb8cb3d27/index.html,Adevarul
,,"Conferinţă motivaţională şi de orientare în carieră pentru tineri, în săptămâna ""Şcoala Altfel""","Asociaţia de Tineret “Eu, tu şi ei” Focşani şi Şcoala de Valori Bucureşti invită tinerii la o discuţie despre viitor.",Focşani,04-07-16,http://adevarul.ro/locale/focsani/conferinta-motivationala-orientare-cariera-tineri-saptamana-Scoala-altfel-1_570683d65ab6550cb8bc701a/index.html,Adevarul
,,Handbal Municipal Buzău şi Danubius Galaţi se luptă pentru şefia clasamentului,"Se joacă pentru promovarea directă în Liga Naţională de handbal, sâmbătă, în Sala Dunărea din Galaţi! Handbal Municipal Buzău şi Danubius Galaţi se luptă pentru şefia clasamentului, iar cine va câştiga mâine va termina sezonul pe primul loc, cel care asigură promovarea direct în prima ligă, fără a mai trece prin emoţiile unui turneu de baraj.",Buzău,04-08-16,http://adevarul.ro/locale/buzau/handbal-municipal-buzau-danubius-galati-lupta-sefia-clasamentului-1_57079ae65ab6550cb8c28a11/index.html,Adevarul
,,Ajutoarele de la Uniunea Europeană vor ajunge la beneficiarii din judeţul Buzău după alegerile locale,"Distribuirea ajutoarelor de la Uniunea Europeană va începe în iunie, după alegerile locale, pentru a nu fi interpretată ca act de mituire a electoratului.  Acestea ar fi trebuit să ajungă la beneficiari la finele anului trecut, însă demersul a fost amânat din cauza organizării târzii a licitaţiei, apoi a contestării acesteia iar acum din cauza alegerilor.",Buzău,04-08-16,http://adevarul.ro/locale/buzau/ajutoarele-uniunea-europeana-vor-ajunge-beneficiarii-judetul-buzau-alegerile-locale-1_5707b4ca5ab6550cb8c333bb/index.html,Adevarul
,,Proprietăţile miraculoase ale urzicilor. Conţin substanţe esenţiale care ne întăresc organismul şi ne scapă de toxine,"Pentru a ne reface organismul după o alimentaţie bazată pe carne, grăsimi şi conservanţi, nutriţioniştii recomandă primăvara consumul cât mai multor verdeţuri, iar urzica este vedeta acestei perioade. Această plantă care creşte pretutindeni este ceea ce îi trebuie organismului nostru pentru a elimina toxinele acumulate în timpul iernii şi pentru a ne asigura imunitatea în faţa infecţiilor.",Buzău,04-10-16,http://adevarul.ro/locale/buzau/proprietatile-miraculoase-urzicilor-contin-substante-esentiale-intaresc-organismul-scapa-toxine-1_5708b47c5ab6550cb8c9385f/index.html,Adevarul
,,"Măreţia oraşului Sulina, în cifre. Cum a ajuns portul dunărean să aibă şcoli în toate limbile pământului acum un secol","Sulina a fost singurul oraş european care a purtat numele de Europolis, fiind un model de convieţuire multi-etnică. Este oraşul unde au iubit şi au fost îngropaţi piraţi şi regine, pescari şi comandanţi, salahori şi amirali.",Tulcea,02-23-16,http://adevarul.ro/locale/tulcea/maretia-orasului-sulina-cifre-ajuns-portul-dunarean-scoli-limbile-pamantului-secol-1_56cad47d5ab6550cb813a5b6/index.html,Adevarul
,,Cei patru muşchetari din Delta Dunării. Tinerii care vor să reînvie tradiţiile din cel mai sălbatic tărâm din România,Patru tineri - doi ieşeni şi doi tulceni - au pus bazele unui proiect pe termen lung de păstrare a tradiţiilor din Delta Dunării.,Tulcea,02-14-16,http://adevarul.ro/locale/tulcea/cei-patru-muschetari-delta-dunarii-tinerii-vor-reinvie-traditiile-mai-salbatic-taram-romania-1_56c0684d5ab6550cb8c9dcb9/index.html,Adevarul
,,"Crezul oamenilor din Deltă: „Când nu aveam ce mânca, mâncam caviar“. Cele mai scumpe icre se înfulecau cu polonicul la Sfântu Gheorghe","O fotografie postată pe Facebook readuce în memoria localniclor din Deltă o perioadă demult apusă: când caviarul se mânca la orice masă. Pentru oamenii din baltă nu era un lux, ci făcea parte din meniul zilnic.",Tulcea,02-17-16,http://adevarul.ro/locale/tulcea/crezul-oamenilor-delta-cand-nu-aveam-manca-mancam-caviar-cele-mai-scumpe-icre-infulecau-polonicul-sfantu-gheorghe-1_56c31b785ab6550cb8ddfc5c/index.html,Adevarul
,,"Secretele din Letea: cum a luat fiinţă cel mai frumos sat din Delta Dunării, locul în care au năvălit fugarii ucraineni","Letea, satul pitoresc de pe grindul cu acelaşi nume din Delta Dunării, este locuit de urmaşii cazacilor zaporojeni care s-au refugiat aici la începutul secolului al XVIII-lea. Fugarii, numiţi haholi, adică ucraineni din Austro-Ungaria, au venit pe insulă cu obiceiurile lor cu tot.",Tulcea,03-12-16,http://adevarul.ro/locale/tulcea/secretele-letea-luat-fiinta-mai-frumos-sat-delta-dunarii-locul-navalit-fugarii-ucraineni-1_56e2bb485ab6550cb8bcdb6d/index.html,Adevarul
,,"Guvernatorul Deltei Dunării a fost demis. „Un fleac, m-au ciuruit“, a replicat Lucian Eduard Simion",Premierul Dacian Cioloş l-a revocat vineri pe Lucian Eduard Simion din funcţia de guvernator al Administraţiei Rezervaţiei Biosferei Delta Dunării.,Tulcea,03-12-16,http://adevarul.ro/locale/tulcea/guvernatorul-deltei-dunarii-fost-demis-un-fleac-m-au-ciuruit-replicat-lucian-eduard-simion-1_56e3f5f55ab6550cb8c45a52/index.html,Adevarul
,,"Marian Godină va fi la Tulcea de Ziua Poliţiei. El îşi lansează cartea vineri, 25 martie, la Casa Avramide","Poliţistul Marian Godină vine de Ziua Poliţiei la Tulcea. El îşi va 
lansa cartea „Flash-uri din sens opus“ în ziua de vineri, 25 martie, la 
ora 13, la Casa Avramide.",Tulcea,03-21-16,http://adevarul.ro/locale/tulcea/marian-godina-tulcea-ziua-politiei-isi-lanseaza-cartea-casa-avramide-1_56efe64e5ab6550cb812af29/index.html,Adevarul
,,"Elevul unui liceu de elită, cenzurat de profesori pe Facebook pentru că a criticat sistemul: „Totul e pentru o hârtie cu poza ta spânzurată pe ea“","Andrei Turtoi, elev la prestigiosul Colegiu dobrogean „Spiru Haret“ din Tulcea, a fost obligat de un profesor să şteargă de pe Facebook comentariile sale privind sistemul de învăţământ din România.",Tulcea,03-13-16,http://adevarul.ro/locale/tulcea/cenzura-colegiul-dobrogean-spiru-haret-elev-fost-obligat-stearga-postare-facebook-vorbea-despre-sistemul-invatamant-1_56e52c585ab6550cb8cbd37d/index.html,Adevarul
,,Flotilă de salvare pentru Delta Dunării. ISU Tulcea a primit mijloace de intervenţie de ultimă generaţie,"În dotarea ISU Tulcea au intrat noi ambarcaţiuni destinate acţiunilor de acordare a primului ajutor calificat în Delta Dunării, dar şi şase ambarcaţiuni de salvare în mediul acvatic.",Tulcea,03-22-16,http://adevarul.ro/locale/tulcea/flotila-salvare-delta-dunarii-isu-tulcea-primit-mijloace-interventie-ultima-generatie-1_56f160095ab6550cb81d6146/index.html,Adevarul
,,"Câte guri de vărsare a avut, de fapt, Dunărea în Marea Neagră şi de ce au rămas doar trei","Izvoarele preistorice vorbesc de două guri de vărsare ale Dunării, însă Herodot şi Strabo enumeră nu mai puţin de cinci braţe de vărsare. Pliniu cel Bătrân şi Ptolemeu spun că Istrul se varsă în Marea Neagră prin şase guri.",Tulcea,02-27-16,http://adevarul.ro/locale/tulcea/cate-guri-varsare-avut-fapt-dunarea-marea-neagra-ramas-doar-trei-1_56d02ff55ab6550cb83b886f/index.html,Adevarul
,,Elevul de la Tulcea cenzurat de un cadru didactic: „Un singur profesor mi-a făcut ameninţări nefondate“,"Andrei Turtori, elevul din clasa a XI-a de la Colegiul Dobrogean Spiru Haret din Tulcea care a fost cenzurat de un profesor, face primele declaraţii, pe pagina personală de Facebook.",Tulcea,03-15-16,http://adevarul.ro/locale/tulcea/elevul-tulcea-cenzurat-cadru-didactic-un-singur-profesor-mi-a-facut-amenintari-nefondate-1_56e839d55ab6550cb8e17c17/index.html,Adevarul
,,Panourile campionilor din Delta Dunării au fost vandalizate. Ivan Patzaichin a amenajat muzeul în aer liber în 2013,Panourile de la Muzeul campionilor din localitatea Mila 23 au fost vandalizate. Poveştile celor care au obţinut medalii importante pentru România au fost strânse într-un muzeu în aer liber.,Tulcea,03-04-16,http://adevarul.ro/locale/tulcea/panourile-campionilor-delta-dunarii-fost-vandalizate-ivan-patzaichin-amenajat-muzeul-aer-liber-2013-1_56d9c2675ab6550cb87f155d/index.html,Adevarul
,,"Atenţie, pescari! A început prohibiţia în Complexul Razim-Sinoie şi în lacurile litorale","În Complexul Razim-Sinoie şi în lacurile litorale se instituie măsuri de prohibiţie pentru pescuitul în scop comercial şi recreativ/sportiv al oricăror specii de peşti şi alte vieţuitoare acvatice, pe o durată de 69 de zile, în perioada 01 aprilie – 08 iunie inclusiv, anunţă Administraţia Rezervaţiei Biosferei Delta Dunării.",Tulcea,04-02-16,http://adevarul.ro/locale/tulcea/atentie-pescari-inceput-prohibitia-complexul-razim-sinoie-lacurile-litorale-1_56ff8f175ab6550cb87df334/index.html,Adevarul
,,"Ioan Ficior, condamnat la 20 de ani închisoare. Torţionarul chefuia cu colegii şi întreţinea relaţii intime cu soţia locţiitorului","Pe lângă faptul că a instaurat un regim de teroare în coloniile de muncă unde a lucrat, Ioan Ficior obişnuia să ducă o viaţă plină de chefuri şi să aibă relaţii sexuale cu soţia unui subaltern.",Tulcea,03-30-16,http://adevarul.ro/locale/tulcea/ioan-ficior-condamnat-20-ani-inchisoare-tortionarul-chefuia-colegii-intretinea-relatii-intime-sotia-loctiitorului-1_56fbd74d5ab6550cb864bb0b/index.html,Adevarul
